Provider,NumClaims,NumUniqueBeneficiaries,TotalReimbursed,AvgClaimAmount,AvgClaimDuration,AvgHospitalDuration,AvgAge,AdmissionRate,NumInpatientClaims,NumOutpatientClaims,PotentialFraud,ChronicCond_Alzheimer,ChronicCond_Heartfailure,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,InpatientShare,OutpatientShare
PRV56490,14,14,78170,5583.571428571428,3.2857142857142856,2.2857142857142856,73.21428571428571,0.7857142857142857,11,3,No,1.5714285714285714,1.3571428571428572,1.5714285714285714,1.8571428571428572,1.6428571428571428,1.4285714285714286,1.3571428571428572,1.2142857142857142,1.5714285714285714,1.7142857142857142,1.8571428571428572,0.7857142857142857,0.21428571428571427
PRV56494,560,257,185430,331.125,3.007142857142857,0.0,70.94107142857143,0.0,0,560,No,1.6892857142857143,1.3875,1.5857142857142856,1.8589285714285715,1.6339285714285714,1.5571428571428572,1.2803571428571427,1.2642857142857142,1.7142857142857142,1.7017857142857142,1.9089285714285715,0.0,1.0
PRV56495,36,23,11750,326.3888888888889,1.8055555555555556,0.0,69.08333333333333,0.0,0,36,No,1.75,1.4166666666666667,1.6944444444444444,1.9722222222222223,1.6111111111111112,1.5555555555555556,1.25,1.3055555555555556,1.6388888888888888,1.6388888888888888,1.8611111111111112,0.0,1.0
PRV56496,41,28,13620,332.1951219512195,2.682926829268293,0.0,67.53658536585365,0.0,0,41,No,1.5365853658536586,1.4878048780487805,1.7317073170731707,1.9024390243902438,1.6829268292682926,1.5121951219512195,1.4634146341463414,1.3658536585365855,1.8048780487804879,1.7560975609756098,1.9268292682926829,0.0,1.0
PRV56497,30,23,12540,418.0,2.466666666666667,0.0,65.83333333333333,0.0,0,30,No,1.5666666666666667,1.1666666666666667,1.6333333333333333,1.8333333333333333,1.6666666666666667,1.3333333333333333,1.1666666666666667,1.2333333333333334,1.6666666666666667,1.7666666666666666,1.7666666666666666,0.0,1.0
PRV56498,7,6,2510,358.57142857142856,2.0,0.0,76.0,0.0,0,7,No,1.5714285714285714,1.2857142857142858,1.7142857142857142,1.7142857142857142,1.8571428571428572,1.5714285714285714,1.5714285714285714,1.2857142857142858,1.7142857142857142,1.7142857142857142,1.8571428571428572,0.0,1.0
PRV56500,151,74,65010,430.5298013245033,2.5695364238410594,0.0728476821192053,65.87417218543047,0.019867549668874173,3,148,No,1.423841059602649,1.3841059602649006,1.7218543046357615,1.814569536423841,1.781456953642384,1.5231788079470199,1.3576158940397351,1.1986754966887416,1.7019867549668874,1.6490066225165563,1.966887417218543,0.019867549668874173,0.9801324503311258
PRV56501,232,126,175190,755.1293103448276,2.689655172413793,0.25862068965517243,70.29741379310344,0.02586206896551724,6,226,Yes,1.5474137931034482,1.3836206896551724,1.5905172413793103,1.8620689655172413,1.7025862068965518,1.5344827586206897,1.293103448275862,1.2370689655172413,1.6422413793103448,1.7370689655172413,1.9396551724137931,0.02586206896551724,0.9741379310344828
PRV56502,7,6,1410,201.42857142857142,2.142857142857143,0.0,67.57142857142857,0.0,0,7,No,1.7142857142857142,1.1428571428571428,1.4285714285714286,1.8571428571428572,1.4285714285714286,1.7142857142857142,1.1428571428571428,1.0,1.4285714285714286,1.5714285714285714,1.5714285714285714,0.0,1.0
PRV56504,66,38,17090,258.93939393939394,2.5606060606060606,0.0,72.4090909090909,0.0,0,66,No,1.7575757575757576,1.5303030303030303,1.5454545454545454,1.8636363636363635,1.7272727272727273,1.5757575757575757,1.303030303030303,1.1515151515151516,1.7121212121212122,1.7424242424242424,1.9545454545454546,0.0,1.0
PRV56507,42,26,260300,6197.619047619048,4.833333333333333,0.9523809523809523,68.5952380952381,0.16666666666666666,7,35,No,1.5238095238095237,1.3333333333333333,1.5476190476190477,1.7380952380952381,1.7380952380952381,1.3571428571428572,1.1428571428571428,1.2380952380952381,1.8571428571428572,1.5476190476190477,1.880952380952381,0.16666666666666666,0.8333333333333334
PRV56508,177,84,48580,274.4632768361582,2.559322033898305,0.0,69.32203389830508,0.0,0,177,No,1.7175141242937852,1.5084745762711864,1.6214689265536724,1.926553672316384,1.7062146892655368,1.5084745762711864,1.305084745762712,1.265536723163842,1.7231638418079096,1.728813559322034,1.8587570621468927,0.0,1.0
PRV56509,117,55,42370,362.13675213675214,2.3333333333333335,0.0,70.2905982905983,0.0,0,117,No,1.6324786324786325,1.3333333333333333,1.564102564102564,1.8888888888888888,1.5982905982905984,1.5982905982905984,1.2735042735042734,1.1538461538461537,1.6153846153846154,1.564102564102564,1.9743589743589745,0.0,1.0
PRV56510,9,7,800,88.88888888888889,1.0,0.0,64.55555555555556,0.0,0,9,No,1.7777777777777777,1.5555555555555556,2.0,1.8888888888888888,1.8888888888888888,2.0,1.2222222222222223,1.4444444444444444,1.8888888888888888,1.7777777777777777,2.0,0.0,1.0
PRV56511,23,19,6060,263.4782608695652,1.9130434782608696,0.0,76.3913043478261,0.0,0,23,No,1.608695652173913,1.3478260869565217,1.391304347826087,1.826086956521739,1.3043478260869565,1.434782608695652,1.1304347826086956,1.173913043478261,1.4782608695652173,1.7826086956521738,1.9565217391304348,0.0,1.0
PRV56512,27,17,10050,372.22222222222223,2.074074074074074,0.0,75.29629629629629,0.0,0,27,No,1.5555555555555556,1.3703703703703705,1.4444444444444444,1.8148148148148149,1.7037037037037037,1.4444444444444444,1.5185185185185186,1.1481481481481481,1.6296296296296295,1.7407407407407407,1.8518518518518519,0.0,1.0
PRV56514,6,6,1230,205.0,6.333333333333333,0.0,79.66666666666667,0.0,0,6,No,1.3333333333333333,1.1666666666666667,1.6666666666666667,1.5,1.8333333333333333,1.8333333333333333,1.1666666666666667,1.1666666666666667,2.0,1.8333333333333333,1.8333333333333333,0.0,1.0
PRV56515,7,6,2640,377.14285714285717,1.1428571428571428,0.0,66.0,0.0,0,7,No,1.7142857142857142,1.2857142857142858,1.8571428571428572,1.8571428571428572,1.5714285714285714,1.4285714285714286,1.1428571428571428,1.1428571428571428,1.4285714285714286,1.4285714285714286,1.5714285714285714,0.0,1.0
PRV56517,123,96,38170,310.3252032520325,2.6504065040650406,0.0,70.85365853658537,0.0,0,123,No,1.6585365853658536,1.3333333333333333,1.6260162601626016,1.7642276422764227,1.7235772357723578,1.5121951219512195,1.3089430894308942,1.2113821138211383,1.7479674796747968,1.6097560975609757,1.8373983739837398,0.0,1.0
PRV56518,2,2,900,450.0,1.0,0.0,81.5,0.0,0,2,No,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.5,1.5,2.0,0.0,1.0
PRV56519,7,7,69000,9857.142857142857,4.857142857142857,3.857142857142857,75.0,1.0,7,0,No,1.4285714285714286,1.2857142857142858,1.5714285714285714,2.0,1.5714285714285714,1.5714285714285714,1.1428571428571428,1.1428571428571428,1.8571428571428572,1.2857142857142858,1.8571428571428572,1.0,0.0
PRV56521,32,22,11840,370.0,3.46875,0.0,68.1875,0.0,0,32,No,1.59375,1.34375,1.5625,1.875,1.5625,1.5,1.1875,1.125,1.53125,1.5625,1.875,0.0,1.0
PRV56522,3,3,1700,566.6666666666666,7.333333333333333,0.0,78.66666666666667,0.0,0,3,No,1.6666666666666667,2.0,2.0,2.0,2.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,2.0,2.0,0.0,1.0
PRV56523,21,20,6670,317.6190476190476,1.9523809523809523,0.0,69.0,0.0,0,21,Yes,1.6666666666666667,1.4761904761904763,1.619047619047619,1.8095238095238095,1.5714285714285714,1.5238095238095237,1.3333333333333333,1.2857142857142858,1.7142857142857142,1.7619047619047619,1.8571428571428572,0.0,1.0
PRV56524,3,3,120,40.0,6.666666666666667,0.0,80.33333333333333,0.0,0,3,No,2.0,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,1.6666666666666667,2.0,0.0,1.0
PRV56525,66,45,18830,285.3030303030303,2.4242424242424243,0.0,68.36363636363636,0.0,0,66,No,1.6666666666666667,1.5454545454545454,1.6666666666666667,1.878787878787879,1.7878787878787878,1.5454545454545454,1.3333333333333333,1.393939393939394,1.5454545454545454,1.7878787878787878,1.9696969696969697,0.0,1.0
PRV56526,32,26,9020,281.875,2.9375,0.0,71.40625,0.0,0,32,No,1.625,1.40625,1.5,1.84375,1.6875,1.4375,1.3125,1.34375,1.5625,1.625,1.875,0.0,1.0
PRV56527,57,30,19990,350.70175438596493,1.8245614035087718,0.0,70.10526315789474,0.0,0,57,No,1.719298245614035,1.4912280701754386,1.6140350877192982,1.894736842105263,1.5964912280701755,1.5263157894736843,1.2105263157894737,1.2280701754385965,1.5789473684210527,1.4912280701754386,1.8771929824561404,0.0,1.0
PRV56528,21,13,2400,114.28571428571429,1.0,0.0,66.9047619047619,0.0,0,21,No,1.8095238095238095,1.619047619047619,1.7619047619047619,1.9047619047619047,1.8571428571428572,1.6666666666666667,1.4761904761904763,1.5714285714285714,1.8095238095238095,1.7619047619047619,1.9047619047619047,0.0,1.0
PRV56529,34,30,4970,146.1764705882353,1.3529411764705883,0.0,70.82352941176471,0.0,0,34,No,1.6764705882352942,1.588235294117647,1.7058823529411764,1.9411764705882353,1.6764705882352942,1.411764705882353,1.4411764705882353,1.411764705882353,1.6176470588235294,1.7647058823529411,2.0,0.0,1.0
PRV56530,3,3,380,126.66666666666667,14.333333333333334,0.0,64.66666666666667,0.0,0,3,No,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,0.0,1.0
PRV56531,5,5,300,60.0,1.0,0.0,66.0,0.0,0,5,No,1.8,1.2,1.6,2.0,1.8,1.2,1.2,1.4,1.6,1.4,1.6,0.0,1.0
PRV56533,15,15,93000,6200.0,5.2,4.2,69.53333333333333,1.0,15,0,No,1.5333333333333334,1.4,1.2666666666666666,1.8,1.4666666666666666,1.5333333333333334,1.1333333333333333,1.0666666666666667,1.8,1.5333333333333334,1.8666666666666667,1.0,0.0
PRV56535,67,50,17920,267.46268656716416,1.8656716417910448,0.0,71.67164179104478,0.0,0,67,No,1.492537313432836,1.3880597014925373,1.6865671641791045,1.9104477611940298,1.6119402985074627,1.6417910447761195,1.4179104477611941,1.1940298507462686,1.8059701492537314,1.6567164179104477,1.9253731343283582,0.0,1.0
PRV56536,65,34,17500,269.2307692307692,3.0615384615384613,0.0,74.07692307692308,0.0,0,65,No,1.7384615384615385,1.7230769230769232,1.8307692307692307,1.9230769230769231,1.7538461538461538,1.476923076923077,1.4923076923076923,1.2615384615384615,1.8,1.7692307692307692,1.9538461538461538,0.0,1.0
PRV56537,104,74,22710,218.3653846153846,2.355769230769231,0.0,69.8173076923077,0.0,0,104,No,1.5480769230769231,1.375,1.6538461538461537,1.8269230769230769,1.6826923076923077,1.625,1.2788461538461537,1.3076923076923077,1.625,1.5865384615384615,1.8942307692307692,0.0,1.0
PRV56538,23,11,4480,194.7826086956522,1.826086956521739,0.0,69.30434782608695,0.0,0,23,No,1.7826086956521738,1.391304347826087,1.7826086956521738,1.7391304347826086,1.6521739130434783,1.3478260869565217,1.3043478260869565,1.173913043478261,1.6521739130434783,1.8695652173913044,1.9565217391304348,0.0,1.0
PRV56539,1,1,900,900.0,1.0,0.0,70.0,0.0,0,1,No,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
PRV56540,1,1,0,0.0,6.0,5.0,65.0,1.0,1,0,No,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0
PRV56541,54,53,584000,10814.814814814816,7.0,6.0,71.92592592592592,1.0,54,0,Yes,1.5,1.3148148148148149,1.2592592592592593,1.7592592592592593,1.4444444444444444,1.537037037037037,1.2592592592592593,1.1111111111111112,1.6296296296296295,1.6296296296296295,1.8703703703703705,1.0,0.0
PRV56543,4,4,22000,5500.0,4.0,3.0,81.5,1.0,4,0,No,1.5,1.5,1.25,2.0,1.5,2.0,1.25,1.5,1.5,1.5,1.75,1.0,0.0
PRV56544,20,20,99630,4981.5,4.8,2.8,72.1,0.9,18,2,No,1.4,1.3,1.5,1.8,1.5,1.4,1.45,1.2,1.65,1.55,1.95,0.9,0.1
PRV56545,1,1,7000,7000.0,7.0,6.0,64.0,1.0,1,0,No,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0
PRV56546,9,9,80000,8888.888888888889,6.555555555555555,5.555555555555555,78.55555555555556,1.0,9,0,No,1.5555555555555556,1.4444444444444444,1.0,1.7777777777777777,1.6666666666666667,1.5555555555555556,1.1111111111111112,1.0,1.5555555555555556,1.5555555555555556,1.8888888888888888,1.0,0.0
PRV56547,7,7,60000,8571.42857142857,5.714285714285714,4.714285714285714,74.14285714285714,1.0,7,0,No,1.5714285714285714,1.4285714285714286,1.7142857142857142,1.5714285714285714,1.4285714285714286,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.8571428571428572,1.5714285714285714,1.7142857142857142,1.0,0.0
PRV56548,8,7,124000,15500.0,7.375,6.375,69.25,1.0,8,0,No,1.25,1.125,1.125,1.75,1.625,1.375,1.0,1.0,1.625,1.5,2.0,1.0,0.0
PRV56549,2,2,14000,7000.0,4.5,3.5,78.5,1.0,2,0,No,1.0,1.0,1.0,2.0,1.5,1.0,1.0,1.0,2.0,1.5,2.0,1.0,0.0
PRV56550,80,65,554890,6936.125,5.2875,4.0125,70.6875,0.6875,55,25,Yes,1.5,1.3125,1.4875,1.7375,1.5,1.4,1.275,1.225,1.65,1.6375,1.8,0.6875,0.3125
PRV56551,36,30,14070,390.8333333333333,2.9166666666666665,0.0,66.22222222222223,0.0,0,36,No,1.4722222222222223,1.4166666666666667,1.5833333333333333,1.8611111111111112,1.6666666666666667,1.4722222222222223,1.3333333333333333,1.25,1.5833333333333333,1.75,1.9444444444444444,0.0,1.0
PRV56552,24,16,7390,307.9166666666667,1.875,0.0,62.25,0.0,0,24,No,1.7916666666666667,1.5,1.7916666666666667,1.7083333333333333,1.875,1.7083333333333333,1.5,1.2916666666666667,1.9166666666666667,1.75,1.9583333333333333,0.0,1.0
PRV56553,65,38,14620,224.92307692307693,3.246153846153846,0.0,73.73846153846154,0.0,0,65,No,1.5076923076923077,1.523076923076923,1.7230769230769232,1.9076923076923078,1.8,1.476923076923077,1.1384615384615384,1.123076923076923,1.6153846153846154,1.646153846153846,1.9230769230769231,0.0,1.0
PRV56554,48,46,13810,287.7083333333333,1.5416666666666667,0.0,74.04166666666667,0.0,0,48,No,1.6041666666666667,1.4791666666666667,1.5625,1.9166666666666667,1.8333333333333333,1.5,1.2708333333333333,1.2291666666666667,1.6875,1.7708333333333333,1.875,0.0,1.0
PRV56555,69,67,494800,7171.014492753623,7.144927536231884,6.130434782608695,73.3623188405797,0.855072463768116,59,10,No,1.463768115942029,1.318840579710145,1.4927536231884058,1.8405797101449275,1.536231884057971,1.5217391304347827,1.173913043478261,1.1159420289855073,1.6521739130434783,1.6231884057971016,1.9130434782608696,0.855072463768116,0.14492753623188406
PRV56556,880,384,852530,968.7840909090909,2.6875,0.4511363636363636,73.36818181818182,0.08409090909090909,74,806,No,1.5886363636363636,1.3875,1.553409090909091,1.8011363636363635,1.6556818181818183,1.5136363636363637,1.2840909090909092,1.225,1.6352272727272728,1.678409090909091,1.9056818181818183,0.08409090909090909,0.9159090909090909
PRV56557,65,57,22690,349.0769230769231,3.923076923076923,0.0,70.33846153846154,0.0,0,65,No,1.646153846153846,1.3692307692307693,1.5846153846153845,1.8307692307692307,1.7538461538461538,1.6153846153846154,1.2923076923076924,1.2461538461538462,1.6615384615384616,1.676923076923077,1.876923076923077,0.0,1.0
PRV56559,1113,807,345330,310.26954177897574,2.4788858939802334,0.0,72.09613656783468,0.0,0,1113,No,1.6172506738544474,1.3980233602875112,1.5615453728661275,1.8643306379155435,1.7044025157232705,1.5543575920934412,1.2848158131176999,1.2264150943396226,1.7061994609164421,1.6594788858939802,1.8912848158131177,0.0,1.0
PRV56560,2313,919,3212000,1388.672719412019,2.991785559878945,0.6230004323389537,72.13878080415046,0.10722006052745352,248,2065,Yes,1.6247297881539127,1.3787289234760052,1.5810635538261997,1.8430609597924772,1.6666666666666667,1.5650670125378296,1.2762645914396886,1.2390834414180718,1.6731517509727627,1.672719412019023,1.8992650237786424,0.10722006052745352,0.8927799394725465
PRV56562,37,23,48650,1314.8648648648648,2.5675675675675675,0.08108108108108109,76.70270270270271,0.05405405405405406,2,35,No,1.4864864864864864,1.2972972972972974,1.5675675675675675,1.8918918918918919,1.8108108108108107,1.3783783783783783,1.2162162162162162,1.1891891891891893,1.5405405405405406,1.6216216216216217,1.837837837837838,0.05405405405405406,0.9459459459459459
PRV56563,30,27,96890,3229.6666666666665,2.0,0.9333333333333333,76.43333333333334,0.26666666666666666,8,22,No,1.6666666666666667,1.3,1.3666666666666667,1.9666666666666666,1.6333333333333333,1.5333333333333334,1.2,1.2666666666666666,1.6666666666666667,1.7,1.9333333333333333,0.26666666666666666,0.7333333333333333
PRV56566,176,63,68110,386.9886363636364,1.9829545454545454,0.045454545454545456,66.92045454545455,0.005681818181818182,1,175,Yes,1.625,1.2329545454545454,1.6647727272727273,1.9090909090909092,1.6875,1.4375,1.2102272727272727,1.125,1.7840909090909092,1.7272727272727273,1.8522727272727273,0.005681818181818182,0.9943181818181818
PRV56568,131,55,62180,474.6564885496183,3.450381679389313,0.0,74.9618320610687,0.0,0,131,No,1.5648854961832062,1.4045801526717556,1.6259541984732824,1.786259541984733,1.5725190839694656,1.4274809160305344,1.2671755725190839,1.2595419847328244,1.6259541984732824,1.5572519083969465,1.9465648854961832,0.0,1.0
PRV56570,30,27,150940,5031.333333333333,3.1,2.0,77.06666666666666,0.43333333333333335,13,17,No,1.4,1.2666666666666666,1.3666666666666667,1.6333333333333333,1.5666666666666667,1.4,1.2333333333333334,1.1666666666666667,1.6333333333333333,1.6666666666666667,1.8666666666666667,0.43333333333333335,0.5666666666666667
PRV56571,11,8,31520,2865.4545454545455,4.818181818181818,2.272727272727273,81.18181818181819,0.2727272727272727,3,8,No,1.7272727272727273,1.1818181818181819,1.5454545454545454,1.6363636363636365,1.8181818181818181,1.2727272727272727,1.0909090909090908,1.0,1.4545454545454546,1.5454545454545454,1.9090909090909092,0.2727272727272727,0.7272727272727273
PRV56572,20,19,3890,194.5,1.0,0.0,69.45,0.0,0,20,No,1.85,1.4,1.6,1.9,1.85,1.6,1.45,1.25,1.65,1.65,1.95,0.0,1.0
PRV56574,62,50,121180,1954.516129032258,3.2096774193548385,0.7903225806451613,69.8225806451613,0.1935483870967742,12,50,No,1.6612903225806452,1.564516129032258,1.5483870967741935,1.8709677419354838,1.7096774193548387,1.6290322580645162,1.4516129032258065,1.3548387096774193,1.7096774193548387,1.7903225806451613,1.9516129032258065,0.1935483870967742,0.8064516129032258
PRV56575,830,510,1154530,1391.0,2.9180722891566266,0.7433734939759036,73.40120481927711,0.13614457831325302,113,717,Yes,1.5783132530120483,1.3987951807228916,1.5939759036144578,1.855421686746988,1.6457831325301204,1.5795180722891566,1.2783132530120482,1.2506024096385542,1.7156626506024097,1.6963855421686747,1.891566265060241,0.13614457831325302,0.863855421686747
PRV56576,234,107,67150,286.96581196581195,2.4444444444444446,0.008547008547008548,72.34615384615384,0.004273504273504274,1,233,No,1.5683760683760684,1.3803418803418803,1.5769230769230769,1.7991452991452992,1.6752136752136753,1.5555555555555556,1.2606837606837606,1.2606837606837606,1.7735042735042734,1.5811965811965811,1.893162393162393,0.004273504273504274,0.9957264957264957
PRV56577,293,247,112430,383.7201365187713,2.3890784982935154,0.10238907849829351,71.37542662116041,0.027303754266211604,8,285,No,1.6143344709897611,1.4197952218430034,1.6006825938566553,1.8566552901023892,1.6757679180887373,1.5494880546075085,1.273037542662116,1.204778156996587,1.6177474402730376,1.7030716723549488,1.931740614334471,0.027303754266211604,0.9726962457337884
PRV56578,81,73,138730,1712.716049382716,2.888888888888889,0.5308641975308642,72.53086419753086,0.08641975308641975,7,74,No,1.6666666666666667,1.4691358024691359,1.5555555555555556,1.7901234567901234,1.6419753086419753,1.5185185185185186,1.2592592592592593,1.2839506172839505,1.617283950617284,1.6666666666666667,1.8888888888888888,0.08641975308641975,0.9135802469135802
PRV56579,39,17,6850,175.64102564102564,1.2564102564102564,0.0,70.02564102564102,0.0,0,39,No,1.5384615384615385,1.358974358974359,1.7179487179487178,1.641025641025641,1.8974358974358974,1.641025641025641,1.358974358974359,1.2307692307692308,1.5897435897435896,1.7179487179487178,1.8974358974358974,0.0,1.0
PRV56580,185,163,62890,339.94594594594594,2.372972972972973,0.0,72.66486486486487,0.0,0,185,No,1.6054054054054054,1.4162162162162162,1.6432432432432433,1.7837837837837838,1.681081081081081,1.6378378378378378,1.2486486486486486,1.2432432432432432,1.627027027027027,1.6864864864864866,1.9135135135135135,0.0,1.0
PRV56581,7,7,2110,301.42857142857144,1.0,0.0,74.28571428571429,0.0,0,7,No,1.7142857142857142,1.2857142857142858,1.2857142857142858,1.8571428571428572,1.5714285714285714,1.4285714285714286,1.0,1.1428571428571428,1.5714285714285714,1.4285714285714286,1.7142857142857142,0.0,1.0
PRV56582,1,1,30,30.0,1.0,0.0,73.0,0.0,0,1,No,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0
PRV56583,24,24,109070,4544.583333333333,4.041666666666667,2.25,71.79166666666667,0.5416666666666666,13,11,No,1.625,1.2916666666666667,1.5416666666666667,1.75,1.7083333333333333,1.4583333333333333,1.25,1.125,1.6666666666666667,1.75,1.875,0.5416666666666666,0.4583333333333333
PRV56584,55,37,36660,666.5454545454545,1.3818181818181818,0.23636363636363636,73.14545454545454,0.07272727272727272,4,51,No,1.6545454545454545,1.490909090909091,1.6,1.7818181818181817,1.690909090909091,1.6181818181818182,1.3636363636363635,1.2727272727272727,1.7454545454545454,1.7636363636363637,1.9636363636363636,0.07272727272727272,0.9272727272727272
PRV56585,7,7,25090,3584.285714285714,4.142857142857143,3.142857142857143,73.85714285714286,0.5714285714285714,4,3,No,1.5714285714285714,1.1428571428571428,1.4285714285714286,1.8571428571428572,1.4285714285714286,1.5714285714285714,1.2857142857142858,1.0,1.5714285714285714,1.7142857142857142,2.0,0.5714285714285714,0.42857142857142855
PRV56586,4,4,370,92.5,2.0,0.0,71.5,0.0,0,4,No,1.75,1.5,1.75,1.75,1.75,1.5,1.25,1.0,1.5,1.75,2.0,0.0,1.0
PRV56587,473,338,377970,799.0909090909091,3.010570824524313,0.28118393234672306,72.96405919661734,0.03805496828752643,18,455,Yes,1.6215644820295982,1.4143763213530656,1.5856236786469344,1.8583509513742071,1.708245243128964,1.6088794926004228,1.3128964059196617,1.221987315010571,1.723044397463002,1.697674418604651,1.890063424947146,0.03805496828752643,0.9619450317124736
PRV56588,269,251,1030600,3831.2267657992566,4.862453531598513,2.2862453531598512,72.98513011152416,0.37174721189591076,100,169,Yes,1.6022304832713754,1.3903345724907064,1.5687732342007434,1.8178438661710037,1.6319702602230484,1.5427509293680297,1.2936802973977695,1.2230483271375465,1.721189591078067,1.6505576208178439,1.9219330855018588,0.37174721189591076,0.6282527881040892
PRV56589,24,24,42650,1777.0833333333333,3.625,0.75,69.83333333333333,0.16666666666666666,4,20,No,1.5,1.4166666666666667,1.5,1.8333333333333333,1.6666666666666667,1.5416666666666667,1.2916666666666667,1.25,1.6666666666666667,1.6666666666666667,1.875,0.16666666666666666,0.8333333333333334
PRV56590,33,31,10410,315.45454545454544,1.606060606060606,0.0,75.39393939393939,0.0,0,33,No,1.606060606060606,1.4545454545454546,1.606060606060606,1.878787878787879,1.7878787878787878,1.606060606060606,1.121212121212121,1.303030303030303,1.6363636363636365,1.6666666666666667,1.9696969696969697,0.0,1.0
PRV56591,143,87,135460,947.2727272727273,2.979020979020979,0.5384615384615384,74.13286713286713,0.11188811188811189,16,127,Yes,1.6223776223776223,1.4475524475524475,1.6293706293706294,1.8181818181818181,1.5174825174825175,1.5104895104895104,1.2727272727272727,1.1818181818181819,1.6223776223776223,1.5664335664335665,1.951048951048951,0.11188811188811189,0.8881118881118881
PRV56592,118,99,732240,6205.423728813559,4.016949152542373,2.8135593220338984,73.11864406779661,0.5338983050847458,63,55,Yes,1.5932203389830508,1.3389830508474576,1.5169491525423728,1.7881355932203389,1.576271186440678,1.5508474576271187,1.228813559322034,1.2118644067796611,1.7033898305084745,1.6440677966101696,1.8389830508474576,0.5338983050847458,0.4661016949152542
PRV56593,46,46,13490,293.2608695652174,2.5652173913043477,0.0,70.65217391304348,0.0,0,46,No,1.5434782608695652,1.391304347826087,1.5434782608695652,1.7826086956521738,1.6304347826086956,1.391304347826087,1.3043478260869565,1.326086956521739,1.7173913043478262,1.565217391304348,1.9130434782608696,0.0,1.0
PRV56594,70,64,29730,424.7142857142857,3.2,0.0,74.3,0.0,0,70,No,1.542857142857143,1.3428571428571427,1.5857142857142856,1.8857142857142857,1.7142857142857142,1.6428571428571428,1.2714285714285714,1.2428571428571429,1.7571428571428571,1.6714285714285715,1.9285714285714286,0.0,1.0
PRV56595,56,46,15760,281.42857142857144,1.1964285714285714,0.0,73.73214285714286,0.0,0,56,No,1.6607142857142858,1.4285714285714286,1.6071428571428572,1.8214285714285714,1.625,1.4464285714285714,1.1428571428571428,1.2678571428571428,1.5357142857142858,1.5892857142857142,1.9107142857142858,0.0,1.0
PRV56596,18,18,4140,230.0,2.5,0.0,68.61111111111111,0.0,0,18,No,1.5,1.5555555555555556,1.5555555555555556,1.8333333333333333,1.7222222222222223,1.3888888888888888,1.2777777777777777,1.1111111111111112,1.7777777777777777,1.8333333333333333,1.7222222222222223,0.0,1.0
PRV56597,191,110,52120,272.87958115183244,2.4659685863874348,0.0,74.15183246073299,0.0,0,191,No,1.4921465968586387,1.3298429319371727,1.5340314136125655,1.7591623036649215,1.6701570680628273,1.4712041884816753,1.198952879581152,1.2146596858638743,1.7015706806282722,1.7382198952879582,1.8952879581151831,0.0,1.0
PRV56598,280,194,87080,311.0,2.317857142857143,0.0,73.74285714285715,0.0,0,280,No,1.542857142857143,1.3714285714285714,1.5678571428571428,1.8607142857142858,1.6607142857142858,1.582142857142857,1.2785714285714285,1.2428571428571429,1.6142857142857143,1.7357142857142858,1.9,0.0,1.0
PRV56601,33,31,11510,348.7878787878788,4.303030303030303,0.2727272727272727,66.63636363636364,0.030303030303030304,1,32,No,1.606060606060606,1.4242424242424243,1.5454545454545454,1.878787878787879,1.9090909090909092,1.6363636363636365,1.2727272727272727,1.2121212121212122,1.6666666666666667,1.6666666666666667,1.9696969696969697,0.030303030303030304,0.9696969696969697
PRV56602,145,49,55810,384.8965517241379,2.9586206896551723,0.0,73.51034482758621,0.0,0,145,No,1.5586206896551724,1.3241379310344827,1.4965517241379311,1.806896551724138,1.717241379310345,1.5310344827586206,1.2620689655172415,1.110344827586207,1.6896551724137931,1.703448275862069,1.9172413793103449,0.0,1.0
PRV56603,4,4,6120,1530.0,2.0,0.75,59.0,0.25,1,3,No,1.75,1.75,1.75,1.75,1.25,1.25,1.25,1.0,1.25,1.5,2.0,0.25,0.75
PRV56604,29,27,9780,337.2413793103448,1.4827586206896552,0.0,75.10344827586206,0.0,0,29,No,1.6551724137931034,1.5172413793103448,1.6206896551724137,1.793103448275862,1.7241379310344827,1.6551724137931034,1.3448275862068966,1.2413793103448276,1.8275862068965518,1.7241379310344827,1.8620689655172413,0.0,1.0
